The final values can be found at the end
i	 theta0		 theta1		 theta2		 theta3		 Error
0 	-1.6539159733 	1.19988672934 	1.72638975611 	1.90511365831 	-22.666442203
1 	-3.21578866879 	1.84667560691 	2.70860977637 	3.05146078825 	-17.5800697199
2 	-4.40969343324 	2.36004546884 	3.46923135714 	3.94002979038 	-14.7151413728
3 	-5.37537956457 	2.78286263943 	4.08951474761 	4.66864999701 	-12.8923352022
4 	-6.1874996258 	3.1419657248 	4.61339714007 	5.29158670799 	-11.6279799662
5 	-6.88981018553 	3.4544723105 	5.06793360333 	5.83947690932 	-10.6942794909
6 	-7.50992271877 	3.73166033551 	5.47076420572 	6.33083044828 	-9.97164658529
7 	-8.06628374452 	3.98123468715 	5.83380943216 	6.77769665123 	-9.39186672124
8 	-8.57178354223 	4.20864477801 	6.16537481765 	7.18843794018 	-8.91339997484
9 	-9.03576335758 	4.41786737019 	6.47141620308 	7.56915433595 	-8.50957371126
10 	-9.46519913262 	4.6118859731 	6.75632199713 	7.92446573343 	-8.16249401137
11 	-9.8654336355 	4.79299383523 	7.02340791615 	8.25797203153 	-7.8597058954
12 	-10.2406476101 	4.96299133201 	7.27523698436 	8.57254105976 	-7.59226419856
13 	-10.5941733965 	5.12331823337 	7.51383129427 	8.87049835074 	-7.3535691906
14 	-10.9287098834 	5.27514466021 	7.74081537556 	9.15375757841 	-7.13863664429
15 	-11.2464736453 	5.41943512959 	7.95751544874 	9.42391326428 	-6.94362490808
16 	-11.5493076329 	5.55699463277 	8.16502962098 	9.68230845739 	-6.76551948636
17 	-11.8387609138 	5.68850244252 	8.36427854123 	9.93008523454 	-6.60191720543
18 	-12.1161482272 	5.81453736322 	8.55604264769 	10.1682230718 	-6.45087510979
19 	-12.3825951791 	5.93559689739 	8.74099003682 	10.3975684536 	-6.31080248576
20 	-12.6390730367 	6.05211201027 	8.91969765159 	10.6188580278 	-6.18038226529
21 	-12.886425866 	6.16445865669 	9.09266762852 	10.8327369293 	-6.0585128506
22 	-13.1253919495 	6.27296689073 	9.26034008008 	11.0397734339 	-5.94426439393
23 	-13.3566208709 	6.37792814565 	9.42310321299 	11.2404707899 	-5.83684548135
24 	-13.5806872797 	6.4796011111 	9.58130142811 	11.435276856 	-5.7355774197
25 	-13.7981020794 	6.5782165222 	9.73524187128 	11.6245920146 	-5.63987415846
26 	-14.0093215987 	6.67398109548 	9.88519978153 	11.808775718 	-5.54922644202
27 	-14.2147551674 	6.76708078928 	10.0314228952 	11.9881519411 	-5.46318917608
28 	-14.4147714169 	6.85768352399 	10.1741351016 	12.1630137534 	-5.3813712634
29 	-14.6097035578 	6.94594146709 	10.3135394997 	12.3336271738 	-5.30342735613
30 	-14.799853825 	7.03199296443 	10.4498209711 	12.5002344416 	-5.22905111016
31 	-14.985497245 	7.11596418201 	10.58314836 	12.6630568043 	-5.15796962703
32 	-15.1668848453 	7.19797050918 	10.7136763306 	12.8222969073 	-5.08993884291
33 	-15.3442464018 	7.27811776396 	10.8415469582 	12.9781408513 	-5.02473967837
34 	-15.517792803 	7.35650323324 	10.9668910993 	13.1307599707 	-4.96217480425
35 	-15.6877180924 	7.43321657444 	11.089829577 	13.280312379 	-4.90206590956
36 	-15.8542012409 	7.50834060033 	11.2104742112 	13.4269443146 	-4.84425138131
37 	-16.0174076911 	7.58195196485 	11.3289287174 	13.5707913202 	-4.78858432429
38 	-16.1774907072 	7.65412176458 	11.445289494 	13.7119792771 	-4.73493086311
39 	-16.3345925601 	7.72491606811 	11.5596463151 	13.8506253169 	-4.68316867976
40 	-16.488845571 	7.79439638339 	11.6720829413 	13.986838628 	-4.63318574885
41 	-16.6403730328 	7.86262007185 	11.7826776607 	14.1207211695 	-4.58487923941
42 	-16.7892900269 	7.92964071611 	11.8915037693 	14.2523683074 	-4.53815455778
43 	-16.9357041489 	7.99550844774 	11.9986299989 	14.3818693806 	-4.49292451052
44 	-17.0797161556 	8.06027023992 	12.1041208995 	14.5093082076 	-4.44910856983
45 	-17.2214205424 	8.12397016967 	12.2080371814 	14.6347635408 	-4.4066322268
46 	-17.3609060614 	8.18664965312 	12.3104360228 	14.7583094738 	-4.36542642039
47 	-17.498256186 	8.2483476574 	12.4113713468 	14.8800158093 	-4.32542703168
48 	-17.6335495293 	8.30910089162 	12.5108940705 	14.9999483901 	-4.28657443475
49 	-17.7668602211 	8.36894397954 	12.6090523315 	15.1181693994 	-4.24881309683
50 	-17.8982582497 	8.42790961596 	12.7058916921 	15.2347376321 	-4.21209122138
51 	-18.0278097702 	8.48602870862 	12.8014553251 	15.3497087418 	-4.17636042867
52 	-18.1555773853 	8.54333050726 	12.8957841831 	15.4631354651 	-4.14157546941
53 	-18.2816204005 	8.59984272114 	12.9889171527 	15.5750678264 	-4.10769396728
54 	-18.4059950558 	8.65559162629 	13.0808911947 	15.6855533243 	-4.07467618708
55 	-18.5287547385 	8.71060216355 	13.1717414737 	15.7946371029 	-4.04248482543
56 	-18.6499501761 	8.76489802831 	13.2615014754 	15.902362108 	-4.01108482156
57 	-18.7696296149 	8.81850175282 	13.3502031152 	16.0087692306 	-3.98044318579
58 	-18.8878389816 	8.87143478176 	13.4378768377 	16.113897439 	-3.95052884395
59 	-19.0046220337 	8.92371754175 	13.5245517084 	16.2177839002 	-3.92131249587
60 	-19.1200204964 	8.97536950537 	13.6102554982 	16.3204640915 	-3.8927664865
61 	-19.2340741896 	9.02640925018 	13.6950147614 	16.4219719039 	-3.86486468839
62 	-19.3468211447 	9.07685451329 	13.7788549077 	16.5223397374 	-3.83758239425
63 	-19.4582977124 	9.12672224171 	13.8618002693 	16.6215985892 	-3.81089621869
64 	-19.5685386626 	9.17602863908 	13.9438741624 	16.7197781357 	-3.78478400816
65 	-19.6775772767 	9.22478920889 	14.025098945 	16.8169068078 	-3.75922475834
66 	-19.7854454336 	9.27301879465 	14.1054960699 	16.9130118615 	-3.73419853816
67 	-19.8921736889 	9.3207316172 	14.1850861347 	17.0081194436 	-3.70968641998
68 	-19.997791349 	9.36794130935 	14.2638889276 	17.102254652 	-3.68567041518
69 	-20.1023265398 	9.41466094822 	14.3419234709 	17.1954415928 	-3.66213341483
70 	-20.2058062708 	9.46090308532 	14.4192080611 	17.2877034331 	-3.63905913483
71 	-20.3082564947 	9.50667977464 	14.4957603062 	17.3790624502 	-3.61643206521
72 	-20.4097021633 	9.55200259886 	14.5715971612 	17.4695400779 	-3.59423742324
73 	-20.5101672793 	9.59688269387 	14.6467349605 	17.5591569495 	-3.57246110991
74 	-20.6096749451 	9.64133077169 	14.7211894493 	17.6479329383 	-3.5510896696
75 	-20.7082474085 	9.68535714198 	14.7949758119 	17.7358871952 	-3.53011025263
76 	-20.805906105 	9.7289717321 	14.8681086992 	17.8230381844 	-3.50951058045
77 	-20.9026716981 	9.77218410603 	14.9406022538 	17.9094037166 	-3.48927891321
78 	-20.9985641168 	9.81500348209 	15.0124701344 	17.9950009802 	-3.46940401964
79 	-21.0936025908 	9.8574387496 	15.0837255376 	18.0798465708 	-3.44987514888
80 	-21.1878056836 	9.89949848449 	15.1543812199 	18.1639565189 	-3.43068200427
81 	-21.2811913237 	9.94119096408 	15.224449517 	18.2473463157 	-3.41181471882
82 	-21.373776834 	9.98252418092 	15.2939423632 	18.3300309381 	-3.39326383232
83 	-21.4655789595 	10.0235058559 	15.3628713087 	18.4120248713 	-3.37502026993
84 	-21.5566138931 	10.0641434506 	15.4312475365 	18.4933421309 	-3.35707532208
85 	-21.6468973006 	10.1044441787 	15.4990818785 	18.5739962836 	-3.33942062572
86 	-21.7364443436 	10.1444150173 	15.5663848302 	18.6540004667 	-3.32204814667
87 	-21.8252697015 	10.1840627173 	15.633166565 	18.7333674061 	-3.30495016311
88 	-21.9133875923 	10.2233938127 	15.6994369478 	18.8121094344 	-3.28811925004
89 	-22.0008117922 	10.2624146305 	15.7652055474 	18.8902385068 	-3.27154826467
90 	-22.0875556544 	10.3011312992 	15.8304816489 	18.9677662172 	-3.25523033272
91 	-22.1736321262 	10.3395497572 	15.8952742649 	19.0447038127 	-3.23915883551
92 	-22.2590537662 	10.3776757607 	15.9595921466 	19.1210622078 	-3.2233273978
93 	-22.3438327597 	10.4155148911 	16.0234437938 	19.1968519977 	-3.2077298763
94 	-22.4279809341 	10.4530725621 	16.0868374651 	19.2720834711 	-3.19236034891
95 	-22.5115097727 	10.4903540268 	16.1497811869 	19.3467666221 	-3.17721310449
96 	-22.5944304289 	10.5273643834 	16.2122827626 	19.4209111616 	-3.16228263326
97 	-22.6767537384 	10.5641085822 	16.2743497806 	19.4945265284 	-3.1475636177
98 	-22.7584902317 	10.6005914305 	16.3359896227 	19.5676218994 	-3.13305092395
99 	-22.839650146 	10.6368175988 	16.3972094718 	19.6402061995 	-3.11873959371
100 	-22.9202434358 	10.6727916257 	16.458016319 	19.712288111 	-3.10462483649
101 	-23.000279784 	10.7085179228 	16.5184169705 	19.7838760825 	-3.09070202241
102 	-23.0797686115 	10.74400078 	16.5784180544 	19.8549783376 	-3.07696667523
103 	-23.158719087 	10.7792443693 	16.6380260273 	19.925602883 	-3.06341446586
104 	-23.2371401365 	10.8142527497 	16.6972471798 	19.9957575161 	-3.05004120613
105 	-23.3150404512 	10.849029871 	16.7560876428 	20.0654498326 	-3.03684284292
106 	-23.3924284967 	10.8835795782 	16.8145533926 	20.1346872337 	-3.02381545257
107 	-23.4693125206 	10.9179056145 	16.8726502567 	20.2034769325 	-3.01095523558
108 	-23.5457005601 	10.9520116256 	16.9303839183 	20.2718259609 	-2.99825851157
